Key,Planet,Ticker,Type,Factor
UB-808d-GAL,UB-808d,GAL,MINERAL,0.25104042887687683
UB-808d-HE,UB-808d,HE,GASEOUS,0.13443812727928162
UB-808f-NE,UB-808f,NE,GASEOUS,0.08284818381071091
UB-808g-HE,UB-808g,HE,GASEOUS,0.1808403879404068
UB-860a-FEO,UB-860a,FEO,MINERAL,0.01474833209067583
UB-860a-HAL,UB-860a,HAL,MINERAL,0.020230252295732498
UB-860b-CLI,UB-860b,CLI,MINERAL,0.34108978509902954
UB-860b-HE,UB-860b,HE,GASEOUS,0.04576140642166138
UB-860b-LST,UB-860b,LST,MINERAL,0.025129709392786026
UB-860b-O,UB-860b,O,LIQUID,0.016650740057229996
UB-860c-GAL,UB-860c,GAL,MINERAL,0.03472375124692917
UB-860c-H,UB-860c,H,GASEOUS,0.2011440098285675
UB-860c-HAL,UB-860c,HAL,MINERAL,0.25319936871528625
UB-860d-CLI,UB-860d,CLI,MINERAL,0.3901768624782562
UB-860d-SIO,UB-860d,SIO,MINERAL,0.012576027773320675
UB-860e-LST,UB-860e,LST,MINERAL,0.3430486023426056
UB-860e-MGS,UB-860e,MGS,MINERAL,0.013867517933249474
UB-860e-O,UB-860e,O,GASEOUS,0.20612382888793945
UP-102a-FEO,UP-102a,FEO,MINERAL,0.5349108576774597
UP-102b-AMM,UP-102b,AMM,GASEOUS,0.0897553339600563
UP-102b-MAG,UP-102b,MAG,MINERAL,0.04048832505941391
UP-102c-FEO,UP-102c,FEO,MINERAL,0.04540608823299408
UP-102d-BRM,UP-102d,BRM,MINERAL,0.419638991355896
UP-102d-FEO,UP-102d,FEO,MINERAL,0.6561686396598816
UP-102e-AMM,UP-102e,AMM,MINERAL,0.017170052975416183
UP-102e-H,UP-102e,H,GASEOUS,0.04980762302875519
UP-170a-ALO,UP-170a,ALO,MINERAL,0.042563583701848984
UP-170a-LES,UP-170a,LES,GASEOUS,0.02664034254848957
UP-170b-O,UP-170b,O,GASEOUS,0.018969208002090454
UP-170c-FEO,UP-170c,FEO,MINERAL,0.012046432122588158
UP-170c-GAL,UP-170c,GAL,MINERAL,0.15716201066970825
UP-170d-BRM,UP-170d,BRM,MINERAL,0.5329128503799438
UP-170d-GAL,UP-170d,GAL,MINERAL,0.29953739047050476
UP-170d-LIO,UP-170d,LIO,MINERAL,0.04617927595973015
UP-170d-LST,UP-170d,LST,MINERAL,0.03150077536702156
UP-170d-SIO,UP-170d,SIO,MINERAL,0.038098741322755814
UP-170e-H,UP-170e,H,GASEOUS,0.03428007662296295
UP-170e-SCR,UP-170e,SCR,MINERAL,0.03003513440489769
UP-170e-TCO,UP-170e,TCO,MINERAL,0.11172459274530411
UP-170e-TIO,UP-170e,TIO,MINERAL,0.29015085101127625
UP-305b-BOR,UP-305b,BOR,MINERAL,0.1284305602312088
UP-305c-AMM,UP-305c,AMM,LIQUID,0.06381629407405853
UP-305c-O,UP-305c,O,GASEOUS,0.026183374226093292
UP-305d-CLI,UP-305d,CLI,MINERAL,0.3221406042575836
UP-305d-H,UP-305d,H,GASEOUS,0.1545502245426178
UP-305e-FEO,UP-305e,FEO,MINERAL,0.534831166267395
UP-305f-HE3,UP-305f,HE3,GASEOUS,0.03830716386437416
UP-305g-HE,UP-305g,HE,GASEOUS,0.06251013278961182
UP-462a-BRM,UP-462a,BRM,MINERAL,0.5583868026733398
UP-462a-FEO,UP-462a,FEO,MINERAL,0.6197357177734375
UP-462a-TAI,UP-462a,TAI,MINERAL,0.1314755231142044
UP-462b-FEO,UP-462b,FEO,MINERAL,0.7489840984344482
UP-462b-HE,UP-462b,HE,GASEOUS,0.030076539143919945
UP-462b-SCR,UP-462b,SCR,MINERAL,0.047690633684396744
UP-462b-SIO,UP-462b,SIO,MINERAL,0.4183708727359772
UP-462b-TAI,UP-462b,TAI,MINERAL,0.025804633274674416
UP-462c-TAI,UP-462c,TAI,MINERAL,0.04603636637330055
UP-462d-AMM,UP-462d,AMM,LIQUID,0.042087621986866
UP-462d-BRM,UP-462d,BRM,MINERAL,0.02775694616138935
UP-462d-TAI,UP-462d,TAI,MINERAL,0.04986082762479782
UP-462e-BRM,UP-462e,BRM,MINERAL,0.23801448941230774
UP-462e-CLI,UP-462e,CLI,MINERAL,0.030587544664740562
UP-462e-H,UP-462e,H,GASEOUS,0.037686027586460114
UP-462h-H,UP-462h,H,GASEOUS,0.021620962768793106
UP-462h-LES,UP-462h,LES,GASEOUS,0.047061339020729065
UP-462i-H,UP-462i,H,GASEOUS,0.26171183586120605
UP-573a-BRM,UP-573a,BRM,MINERAL,0.043693747371435165
UP-573a-SIO,UP-573a,SIO,MINERAL,0.030452029779553413
UP-573b-ALO,UP-573b,ALO,MINERAL,0.3480636477470398
UP-573b-LST,UP-573b,LST,MINERAL,0.018971947953104973
UP-573c-GAL,UP-573c,GAL,MINERAL,0.020648472011089325
UP-573c-TCO,UP-573c,TCO,MINERAL,0.027812417596578598
UP-972a-AMM,UP-972a,AMM,MINERAL,0.029068714007735252
UP-972a-BRM,UP-972a,BRM,MINERAL,0.013917963020503521
UP-972a-HE,UP-972a,HE,GASEOUS,0.07900577783584595
UP-972a-SCR,UP-972a,SCR,MINERAL,0.018119022250175476
UP-972b-BOR,UP-972b,BOR,MINERAL,0.24509495496749878
UP-972b-GAL,UP-972b,GAL,MINERAL,0.21401041746139526
UP-972b-HE,UP-972b,HE,GASEOUS,0.12367669492959976
UP-972c-GAL,UP-972c,GAL,MINERAL,0.2253827303647995
UP-972d-FEO,UP-972d,FEO,MINERAL,0.04653337597846985
UP-972d-H,UP-972d,H,GASEOUS,0.20897087454795837
UP-972d-LIO,UP-972d,LIO,MINERAL,0.3362819254398346
UP-972d-MAG,UP-972d,MAG,MINERAL,0.13953284919261932
UP-972g-O,UP-972g,O,MINERAL,0.04387979581952095
UQ-010b-BRM,UQ-010b,BRM,MINERAL,0.011886297725141048
UQ-010b-SIO,UQ-010b,SIO,MINERAL,0.5634140372276306
UQ-010c-FEO,UQ-010c,FEO,MINERAL,0.6866730451583862
UQ-010c-SIO,UQ-010c,SIO,MINERAL,0.3766420781612396
UQ-010c-TAI,UQ-010c,TAI,MINERAL,0.019031118601560593
UQ-010d-H,UQ-010d,H,GASEOUS,0.042611490935087204
UQ-010d-H2O,UQ-010d,H2O,MINERAL,0.01709507405757904
UQ-194a-FEO,UQ-194a,FEO,MINERAL,0.020188577473163605
UQ-194a-LIO,UQ-194a,LIO,MINERAL,0.21124525368213654
UQ-194b-SIO,UQ-194b,SIO,MINERAL,0.011476118117570877
UQ-194c-MAG,UQ-194c,MAG,MINERAL,0.015722133219242096
UQ-194c-MGS,UQ-194c,MGS,MINERAL,0.679975152015686
UQ-328a-BRM,UQ-328a,BRM,MINERAL,0.42768242955207825
UQ-328b-AR,UQ-328b,AR,GASEOUS,0.02335333451628685
UQ-328b-FEO,UQ-328b,FEO,MINERAL,0.01080169714987278
UQ-328b-HE,UQ-328b,HE,GASEOUS,0.02332935482263565
UQ-328c-GAL,UQ-328c,GAL,MINERAL,0.044981855899095535
UQ-328c-SIO,UQ-328c,SIO,MINERAL,0.02796364761888981
UQ-328d-HE,UQ-328d,HE,GASEOUS,0.056551866233348846
UQ-328d-LIO,UQ-328d,LIO,MINERAL,0.02655351534485817
UQ-328d-SIO,UQ-328d,SIO,MINERAL,0.7451748847961426
UQ-553b-FEO,UQ-553b,FEO,MINERAL,0.03226138651371002
UQ-553b-SIO,UQ-553b,SIO,MINERAL,0.015231668017804623
UQ-553d-AMM,UQ-553d,AMM,MINERAL,0.4027796983718872
UQ-553d-NE,UQ-553d,NE,GASEOUS,0.03795766457915306
UQ-807a-CLI,UQ-807a,CLI,MINERAL,0.01474996842443943
UQ-807a-SIO,UQ-807a,SIO,MINERAL,0.04503732919692993
UQ-807a-TAI,UQ-807a,TAI,MINERAL,0.014531146734952927
UQ-807c-FEO,UQ-807c,FEO,MINERAL,0.7031958699226379
UQ-807c-LST,UQ-807c,LST,MINERAL,0.03169576823711395
UQ-875a-N,UQ-875a,N,GASEOUS,0.02043251134455204
UQ-875b-ALO,UQ-875b,ALO,MINERAL,0.3021700084209442
UQ-875b-GAL,UQ-875b,GAL,MINERAL,0.01793759874999523
UQ-875b-SIO,UQ-875b,SIO,MINERAL,0.027488846331834793
UQ-875c-BER,UQ-875c,BER,MINERAL,0.036759234964847565
UQ-875c-H,UQ-875c,H,GASEOUS,0.07543762773275375
UQ-875c-SIO,UQ-875c,SIO,MINERAL,0.012159154750406742
UQ-875c-TAI,UQ-875c,TAI,MINERAL,0.14366596937179565
UQ-875e-N,UQ-875e,N,LIQUID,0.4510607421398163
UQ-875g-HE,UQ-875g,HE,GASEOUS,0.04182955250144005
UQ-965a-FEO,UQ-965a,FEO,MINERAL,0.5812253355979919
UQ-965b-SIO,UQ-965b,SIO,MINERAL,0.5970740914344788
UQ-965c-BOR,UQ-965c,BOR,MINERAL,0.10092630982398987
UQ-965d-ALO,UQ-965d,ALO,MINERAL,0.02913796156644821
UQ-965d-LES,UQ-965d,LES,GASEOUS,0.03330925107002258
UQ-965d-N,UQ-965d,N,GASEOUS,0.014826239086687565
UQ-965e-SIO,UQ-965e,SIO,MINERAL,0.47814565896987915
UQ-965e-TAI,UQ-965e,TAI,MINERAL,0.03456577658653259
UQ-965i-H,UQ-965i,H,GASEOUS,0.3449515700340271
UQ-965j-BRM,UQ-965j,BRM,MINERAL,0.5977315902709961
UQ-965j-N,UQ-965j,N,MINERAL,0.15945227444171906
UQ-965j-O,UQ-965j,O,MINERAL,0.026236537843942642
UQ-965j-TIO,UQ-965j,TIO,MINERAL,0.03688444197177887
UV-062a-AMM,UV-062a,AMM,LIQUID,0.03947753831744194
UV-062b-FEO,UV-062b,FEO,MINERAL,0.6261435151100159
UV-062b-H2O,UV-062b,H2O,LIQUID,0.016784004867076874
UV-062c-AMM,UV-062c,AMM,LIQUID,0.02297920733690262
UV-062c-O,UV-062c,O,GASEOUS,0.026339802891016006
UV-062f-AR,UV-062f,AR,LIQUID,0.021294280886650085
UV-062f-HEX,UV-062f,HEX,LIQUID,0.03385265916585922
UV-062h-AMM,UV-062h,AMM,MINERAL,0.4839779734611511
UV-062h-HE3,UV-062h,HE3,GASEOUS,0.057501133531332016
UV-072c-CLI,UV-072c,CLI,MINERAL,0.3424048125743866
UV-072c-GAL,UV-072c,GAL,MINERAL,0.2309224009513855
UV-072c-LST,UV-072c,LST,MINERAL,0.65577632188797
UV-072d-AMM,UV-072d,AMM,MINERAL,0.01687588356435299
UV-072d-FEO,UV-072d,FEO,MINERAL,0.023510893806815147
UV-072d-HAL,UV-072d,HAL,MINERAL,0.02977060154080391
UV-072d-N,UV-072d,N,LIQUID,0.010961375199258327
UV-135a-GAL,UV-135a,GAL,MINERAL,0.3118155598640442
UV-135b-GAL,UV-135b,GAL,MINERAL,0.012058456428349018
UV-135b-H2O,UV-135b,H2O,MINERAL,0.35538312792778015
UV-135c-H,UV-135c,H,GASEOUS,0.019935503602027893
UV-135c-H2O,UV-135c,H2O,MINERAL,0.028529854491353035
UV-135c-N,UV-135c,N,LIQUID,0.015567732974886894
UV-135c-SCR,UV-135c,SCR,MINERAL,0.2252211570739746
UV-135d-GAL,UV-135d,GAL,MINERAL,0.018204182386398315
UV-135d-HE,UV-135d,HE,GASEOUS,0.023172548040747643
UV-234b-LST,UV-234b,LST,MINERAL,0.583145797252655
UV-234b-SIO,UV-234b,SIO,MINERAL,0.5899763107299805
UV-234c-FEO,UV-234c,FEO,MINERAL,0.46901094913482666
UV-234c-H,UV-234c,H,GASEOUS,0.03816831111907959
UV-234c-SCR,UV-234c,SCR,MINERAL,0.274042546749115
UV-234d-BOR,UV-234d,BOR,MINERAL,0.10258796811103821
UV-234d-H,UV-234d,H,GASEOUS,0.08672217279672623
UV-234d-MGS,UV-234d,MGS,MINERAL,0.026402678340673447
UV-234g-F,UV-234g,F,GASEOUS,0.10414503514766693
UV-351a-AMM,UV-351a,AMM,GASEOUS,0.10999999940395355
UV-351a-GAL,UV-351a,GAL,MINERAL,0.23000000417232513
UV-351a-H2O,UV-351a,H2O,LIQUID,0.20999999344348907
UV-351a-O,UV-351a,O,GASEOUS,0.2800000011920929
UV-351b-H2O,UV-351b,H2O,GASEOUS,0.3400000035762787
UV-351c-H,UV-351c,H,GASEOUS,0.1899999976158142
UV-351c-MGS,UV-351c,MGS,MINERAL,0.15000000596046448
UV-351d-AMM,UV-351d,AMM,MINERAL,0.4204149544239044
UV-351d-N,UV-351d,N,GASEOUS,0.47363778948783875
UV-351e-HE,UV-351e,HE,GASEOUS,0.20370538532733917
UV-795a-GAL,UV-795a,GAL,MINERAL,0.03965047001838684
UV-795a-H,UV-795a,H,GASEOUS,0.02369549311697483
UV-795a-HE,UV-795a,HE,GASEOUS,0.06550412625074387
UV-795b-CLI,UV-795b,CLI,MINERAL,0.03532564640045166
UV-795b-GAL,UV-795b,GAL,MINERAL,0.014405754394829273
UV-795b-SIO,UV-795b,SIO,MINERAL,0.499968558549881
UV-795c-SIO,UV-795c,SIO,MINERAL,0.26753801107406616
UV-795d-FEO,UV-795d,FEO,MINERAL,0.6331334114074707
UV-795e-AMM,UV-795e,AMM,MINERAL,0.37595322728157043
UV-795h-HE,UV-795h,HE,GASEOUS,0.20331093668937683
UV-795h-N,UV-795h,N,MINERAL,0.42596060037612915
UV-796a-H2O,UV-796a,H2O,LIQUID,0.022819845005869865
UV-796a-SCR,UV-796a,SCR,MINERAL,0.11712881177663803
UV-796a-TCO,UV-796a,TCO,MINERAL,0.03727250173687935
UV-796a-TIO,UV-796a,TIO,MINERAL,0.1883980929851532
UV-796b-H2O,UV-796b,H2O,LIQUID,0.11999999731779099
UV-796b-LST,UV-796b,LST,MINERAL,0.3100000023841858
UV-796b-O,UV-796b,O,GASEOUS,0.20999999344348907
UV-796d-H,UV-796d,H,GASEOUS,0.03376772999763489
UV-796d-SIO,UV-796d,SIO,MINERAL,0.03622601181268692
UV-796e-H,UV-796e,H,GASEOUS,0.02043074741959572
UV-796e-NE,UV-796e,NE,GASEOUS,0.030983347445726395
UV-796f-AMM,UV-796f,AMM,MINERAL,0.3888643980026245
UX-357a-CLI,UX-357a,CLI,MINERAL,0.21307308971881866
UX-357a-SIO,UX-357a,SIO,MINERAL,0.5369340777397156
UX-357b-O,UX-357b,O,GASEOUS,0.36650097370147705
UX-357c-AMM,UX-357c,AMM,GASEOUS,0.08898580074310303
UX-357c-CUO,UX-357c,CUO,MINERAL,0.25274795293807983
UX-357c-HE,UX-357c,HE,GASEOUS,0.13796080648899078
UX-357c-TS,UX-357c,TS,MINERAL,0.033073168247938156
UX-357d-H,UX-357d,H,GASEOUS,0.14789412915706635
UX-357d-O,UX-357d,O,LIQUID,0.048106491565704346
UX-357e-SCR,UX-357e,SCR,MINERAL,0.02154815010726452
UX-357f-HE,UX-357f,HE,GASEOUS,0.3198336064815521
UX-357i-O,UX-357i,O,LIQUID,0.2909242510795593
UX-617b-AMM,UX-617b,AMM,MINERAL,0.01852792128920555
UX-617b-BRM,UX-617b,BRM,MINERAL,0.026114093139767647
UX-617b-HE,UX-617b,HE,GASEOUS,0.10069169104099274
UX-617c-O,UX-617c,O,LIQUID,0.022982129827141762
UX-617e-LES,UX-617e,LES,GASEOUS,0.029583973810076714
UX-674a-BRM,UX-674a,BRM,MINERAL,0.4543438255786896
UX-674a-HE,UX-674a,HE,GASEOUS,0.047609321773052216
UX-674a-TAI,UX-674a,TAI,MINERAL,0.14124056696891785
UX-674b-BOR,UX-674b,BOR,MINERAL,0.17324280738830566
UX-674b-HE,UX-674b,HE,GASEOUS,0.0283854641020298
UX-674c-BOR,UX-674c,BOR,MINERAL,0.02924749255180359
UX-674c-SIO,UX-674c,SIO,MINERAL,0.5134969353675842
UX-674d-N,UX-674d,N,GASEOUS,0.584264874458313
UX-674i-BRM,UX-674i,BRM,MINERAL,0.537524402141571
UX-674i-GAL,UX-674i,GAL,MINERAL,0.027078334242105484
UX-755a-BRM,UX-755a,BRM,MINERAL,0.023065494373440742
UX-755a-HAL,UX-755a,HAL,MINERAL,0.2484520673751831
UX-755b-HE,UX-755b,HE,GASEOUS,0.027415936812758446
UX-755b-TAI,UX-755b,TAI,MINERAL,0.04727766290307045
UX-755c-ALO,UX-755c,ALO,MINERAL,0.11722002178430557
UX-755c-HAL,UX-755c,HAL,MINERAL,0.18522484600543976
UX-755c-SIO,UX-755c,SIO,MINERAL,0.033045247197151184
UX-755d-FEO,UX-755d,FEO,MINERAL,0.5261700749397278
UX-755d-TAI,UX-755d,TAI,MINERAL,0.03660125285387039
UX-755e-HE,UX-755e,HE,GASEOUS,0.018143145367503166
UX-755e-TAI,UX-755e,TAI,MINERAL,0.23418958485126495
UX-755f-H,UX-755f,H,GASEOUS,0.6900940537452698
UX-755g-HE,UX-755g,HE,GASEOUS,0.02216562256217003
UX-974a-CLI,UX-974a,CLI,MINERAL,0.315259724855423
UX-974a-LIO,UX-974a,LIO,MINERAL,0.46361756324768066
UX-974b-BRM,UX-974b,BRM,MINERAL,0.04076351597905159
UX-974b-H2O,UX-974b,H2O,GASEOUS,0.17758019268512726
UX-974b-LST,UX-974b,LST,MINERAL,0.7008606195449829
UX-974c-ALO,UX-974c,ALO,MINERAL,0.27485936880111694
UX-974c-BRM,UX-974c,BRM,MINERAL,0.40077248215675354
UX-974c-CUO,UX-974c,CUO,MINERAL,0.33016183972358704
UX-974d-ALO,UX-974d,ALO,MINERAL,0.012292345985770226
UX-974d-FEO,UX-974d,FEO,MINERAL,0.6829403638839722
UX-974d-HE,UX-974d,HE,GASEOUS,0.04591341316699982
UX-974d-MAG,UX-974d,MAG,MINERAL,0.24115881323814392
UX-974e-TCO,UX-974e,TCO,MINERAL,0.03958912193775177
UY-408a-BRM,UY-408a,BRM,MINERAL,0.04116589203476906
UY-408a-FEO,UY-408a,FEO,MINERAL,0.016364362090826035
UY-408b-BER,UY-408b,BER,MINERAL,0.20159058272838593
UY-408b-GAL,UY-408b,GAL,MINERAL,0.3737705945968628
UY-408c-MGS,UY-408c,MGS,MINERAL,0.30938345193862915
UY-408f-HE,UY-408f,HE,GASEOUS,0.33143818378448486
VB-030a-BRM,VB-030a,BRM,MINERAL,0.4137333333492279
VB-030c-BER,VB-030c,BER,MINERAL,0.24509339034557343
VB-030c-TAI,VB-030c,TAI,MINERAL,0.028956817463040352
VB-030d-HE,VB-030d,HE,GASEOUS,0.06149871647357941
VB-030e-O,VB-030e,O,LIQUID,0.58624666929245
VB-292a-BTS,VB-292a,BTS,LIQUID,0.03096560202538967
VB-292a-FEO,VB-292a,FEO,MINERAL,0.5912380218505859
VB-292a-N,VB-292a,N,GASEOUS,0.037436794489622116
VB-292a-O,VB-292a,O,GASEOUS,0.44950056076049805
VB-292b-FEO,VB-292b,FEO,MINERAL,0.012188122607767582
VB-292b-H2O,VB-292b,H2O,GASEOUS,0.357261598110199
VB-292b-LST,VB-292b,LST,MINERAL,0.010414144955575466
VB-292c-H2O,VB-292c,H2O,LIQUID,0.01627800241112709
VB-292c-TAI,VB-292c,TAI,MINERAL,0.1262921243906021
VB-292d-HEX,VB-292d,HEX,LIQUID,0.3995502293109894
VB-292d-MGS,VB-292d,MGS,MINERAL,0.38727879524230957
VB-292f-AMM,VB-292f,AMM,MINERAL,0.045293498784303665
VB-292f-N,VB-292f,N,GASEOUS,0.1991506814956665
VB-292g-HE,VB-292g,HE,GASEOUS,0.3619389832019806
VB-340a-BRM,VB-340a,BRM,MINERAL,0.24505873024463654
VB-340a-FEO,VB-340a,FEO,MINERAL,0.5201879143714905
VB-340a-O,VB-340a,O,LIQUID,0.029673483222723007
VB-340a-SCR,VB-340a,SCR,MINERAL,0.01955883577466011
VB-340a-SIO,VB-340a,SIO,MINERAL,0.5542582869529724
VB-340c-SCR,VB-340c,SCR,MINERAL,0.02891152910888195
VB-576a-LES,VB-576a,LES,GASEOUS,0.07060620933771133
VB-576b-ALO,VB-576b,ALO,MINERAL,0.03004649467766285
VB-576b-HE,VB-576b,HE,GASEOUS,0.05133091285824776
VB-576b-MGS,VB-576b,MGS,MINERAL,0.022544879466295242
VB-576c-SIO,VB-576c,SIO,MINERAL,0.620364785194397
VB-576c-TCO,VB-576c,TCO,MINERAL,0.01543060690164566
VB-576d-BER,VB-576d,BER,MINERAL,0.11982150375843048
VB-576d-HE,VB-576d,HE,GASEOUS,0.03767744451761246
VB-576e-SIO,VB-576e,SIO,MINERAL,0.6374674439430237
VB-576f-HE,VB-576f,HE,GASEOUS,0.016678424552083015
VH-043a-H2O,VH-043a,H2O,MINERAL,0.6700791120529175
VH-043a-SCR,VH-043a,SCR,MINERAL,0.02360283024609089
VH-043b-AMM,VH-043b,AMM,MINERAL,0.038350753486156464
VH-043b-FEO,VH-043b,FEO,MINERAL,0.039374787360429764
VH-043c-ALO,VH-043c,ALO,MINERAL,0.035134732723236084
VH-043c-AMM,VH-043c,AMM,MINERAL,0.06846464425325394
VH-043c-CLI,VH-043c,CLI,MINERAL,0.4188774824142456
VH-043c-LST,VH-043c,LST,MINERAL,0.36275947093963623
VH-043e-HE3,VH-043e,HE3,GASEOUS,0.15688037872314453
VH-192a-HE,VH-192a,HE,GASEOUS,0.11598581820726395
VH-192a-SIO,VH-192a,SIO,MINERAL,0.01396532915532589
VH-192b-ALO,VH-192b,ALO,MINERAL,0.039879947900772095
VH-192b-AMM,VH-192b,AMM,GASEOUS,0.01618986763060093
VH-192b-H,VH-192b,H,GASEOUS,0.06030157953500748
VH-192b-HE,VH-192b,HE,GASEOUS,0.05647367238998413
VH-192c-AR,VH-192c,AR,GASEOUS,0.02838555909693241
VH-192c-HAL,VH-192c,HAL,MINERAL,0.012741148471832275
VH-192c-SIO,VH-192c,SIO,MINERAL,0.5825479030609131
VH-192d-FEO,VH-192d,FEO,MINERAL,0.02689533680677414
VH-192d-H,VH-192d,H,GASEOUS,0.061595071107149124
VH-241a-AMM,VH-241a,AMM,GASEOUS,0.022593064233660698
VH-241a-LST,VH-241a,LST,MINERAL,0.03452596068382263
VH-241a-MGS,VH-241a,MGS,MINERAL,0.2757912278175354
VH-241b-FEO,VH-241b,FEO,MINERAL,0.013343509286642075
VH-241b-HAL,VH-241b,HAL,MINERAL,0.14342954754829407
VH-241b-O,VH-241b,O,LIQUID,0.28136053681373596
VH-241b-SIO,VH-241b,SIO,MINERAL,0.407270222902298
VH-241c-FEO,VH-241c,FEO,MINERAL,0.6103023290634155
VH-241c-HAL,VH-241c,HAL,MINERAL,0.019560322165489197
VH-241e-AMM,VH-241e,AMM,MINERAL,0.01814635656774044
VH-241e-CLI,VH-241e,CLI,MINERAL,0.48860177397727966
VH-331a-H2O,VH-331a,H2O,LIQUID,0.5199999809265137
VH-331a-HAL,VH-331a,HAL,MINERAL,0.05000000074505806
VH-331a-N,VH-331a,N,GASEOUS,0.029999999329447746
VH-331a-O,VH-331a,O,GASEOUS,0.25
VH-331b-GAL,VH-331b,GAL,MINERAL,0.2027178555727005
VH-331b-H,VH-331b,H,GASEOUS,0.03469707816839218
VH-331b-HAL,VH-331b,HAL,MINERAL,0.025276120752096176
VH-331b-N,VH-331b,N,LIQUID,0.11117666959762573
VH-331c-FEO,VH-331c,FEO,MINERAL,0.38834261894226074
VH-331c-HE,VH-331c,HE,GASEOUS,0.023940706625580788
VH-331c-SCR,VH-331c,SCR,MINERAL,0.12126198410987854
VH-331d-FEO,VH-331d,FEO,MINERAL,0.03223935887217522
VH-331d-H,VH-331d,H,GASEOUS,0.032622650265693665
VH-331d-SIO,VH-331d,SIO,MINERAL,0.41607731580734253
VH-331e-H,VH-331e,H,LIQUID,0.13210339844226837
VH-331e-MAG,VH-331e,MAG,MINERAL,0.011271098628640175
VH-331f-AMM,VH-331f,AMM,MINERAL,0.2627384066581726
VH-331f-H,VH-331f,H,GASEOUS,0.428676038980484
VH-331g-MAG,VH-331g,MAG,MINERAL,0.25
VH-331g-SCR,VH-331g,SCR,MINERAL,0.20000000298023224
VH-331g-TS,VH-331g,TS,MINERAL,0.12397348135709763
VH-331h-HE,VH-331h,HE,GASEOUS,0.01574469916522503
VH-331i-H,VH-331i,H,LIQUID,0.3934955596923828
VH-331j-H,VH-331j,H,LIQUID,0.046298373490571976
VH-331j-HE,VH-331j,HE,GASEOUS,0.017598655074834824
VH-503a-FEO,VH-503a,FEO,MINERAL,0.011720131151378155
VH-503b-H,VH-503b,H,GASEOUS,0.027904856950044632
VH-503b-HE,VH-503b,HE,GASEOUS,0.17543037235736847
VH-503c-H2O,VH-503c,H2O,MINERAL,0.04070131853222847
VH-778a-HAL,VH-778a,HAL,MINERAL,0.026251543313264847
VH-778a-TIO,VH-778a,TIO,MINERAL,0.17737342417240143
VH-778b-AMM,VH-778b,AMM,GASEOUS,0.05684587359428406
VH-778b-LST,VH-778b,LST,MINERAL,0.016280237585306168
VH-778b-TIO,VH-778b,TIO,MINERAL,0.035593919456005096
VH-778c-FEO,VH-778c,FEO,MINERAL,0.03640579432249069
VH-778c-HE,VH-778c,HE,GASEOUS,0.021933307871222496
VH-778d-HE3,VH-778d,HE3,GASEOUS,0.03073103353381157
VH-778e-N,VH-778e,N,GASEOUS,0.03812398016452789
VH-778f-AMM,VH-778f,AMM,MINERAL,0.489290714263916
VH-874a-MGS,VH-874a,MGS,MINERAL,0.041865598410367966
VH-874b-HE,VH-874b,HE,GASEOUS,0.09317004680633545
VH-874b-MGS,VH-874b,MGS,MINERAL,0.02029941976070404
VH-874c-H,VH-874c,H,LIQUID,0.10780266672372818
VH-874c-HAL,VH-874c,HAL,MINERAL,0.19995401799678802
VH-874e-N,VH-874e,N,LIQUID,0.03210652619600296
VI-001a-FEO,VI-001a,FEO,MINERAL,0.019011283293366432
VI-001a-GAL,VI-001a,GAL,MINERAL,0.27708855271339417
VI-001b-BRM,VI-001b,BRM,MINERAL,0.2270776331424713
VI-001c-TIO,VI-001c,TIO,MINERAL,0.22645866870880127
VI-001d-ALO,VI-001d,ALO,MINERAL,0.11221007257699966
VI-001d-HE,VI-001d,HE,GASEOUS,0.0382416658103466
VI-001d-SIO,VI-001d,SIO,MINERAL,0.04690659046173096
VI-001g-NE,VI-001g,NE,GASEOUS,0.01987324096262455
VI-001i-AMM,VI-001i,AMM,MINERAL,0.11192716658115387
VI-001i-HE,VI-001i,HE,GASEOUS,0.05679624527692795
VI-001i-SIO,VI-001i,SIO,MINERAL,0.5242749452590942
VI-001i-ZIR,VI-001i,ZIR,MINERAL,0.16166093945503235
VI-270a-BRM,VI-270a,BRM,MINERAL,0.03649503365159035
VI-270a-FEO,VI-270a,FEO,MINERAL,0.032449886202812195
VI-270b-CLI,VI-270b,CLI,MINERAL,0.01662745326757431
VI-270b-HAL,VI-270b,HAL,MINERAL,0.11385294049978256
VI-270b-N,VI-270b,N,GASEOUS,0.2504763901233673
VI-270c-BOR,VI-270c,BOR,MINERAL,0.019169634208083153
VI-270c-HE,VI-270c,HE,GASEOUS,0.032391514629125595
VI-291a-AMM,VI-291a,AMM,LIQUID,0.03960743173956871
VI-291a-LIO,VI-291a,LIO,MINERAL,0.3573625981807709
VI-291a-LST,VI-291a,LST,MINERAL,0.5875987410545349
VI-291a-SIO,VI-291a,SIO,MINERAL,0.5531340837478638
VI-291b-AMM,VI-291b,AMM,LIQUID,0.046224769204854965
VI-291b-FEO,VI-291b,FEO,MINERAL,0.7279754877090454
VI-291d-AR,VI-291d,AR,GASEOUS,0.06634373217821121
VI-291e-LES,VI-291e,LES,GASEOUS,0.04882506653666496
VI-429a-ZIR,VI-429a,ZIR,MINERAL,0.12158284336328506
VI-429b-AMM,VI-429b,AMM,GASEOUS,0.022632932290434837
VI-429b-BRM,VI-429b,BRM,MINERAL,0.03697427362203598
